incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,perp_age_group,perp_sex,vic_age_group,vic_sex
142647609,05/04/2015,20:14:00,BROOKLYN,,88,,,25-44,M
142610707,05/03/2015,14:17:00,BROOKLYN,,90,<18,M,18-24,M
142621426,05/03/2015,23:00:00,STATEN ISLAND,,120,25-44,M,65+,M
142610705,05/03/2015,01:20:00,BRONX,,46,,,18-24,F
142610705,05/03/2015,01:20:00,BRONX,,46,,,25-44,M
142621426,05/03/2015,23:00:00,STATEN ISLAND,,120,25-44,M,45-64,F
142610706,05/03/2015,02:46:00,MANHATTAN,,33,,,18-24,M
142610705,05/03/2015,01:20:00,BRONX,,46,,,45-64,M
142620865,05/03/2015,20:52:00,BROOKLYN,,90,18-24,M,18-24,M
142639399,05/02/2015,18:15:00,QUEENS,,105,25-44,M,UNKNOWN,M
142609757,05/01/2015,23:55:00,MANHATTAN,,5,25-44,M,<18,M
142566231,04/30/2015,17:36:00,BROOKLYN,,73,,,25-44,M
142505211,04/29/2015,04:45:00,BROOKLYN,,75,,,25-44,M
142528605,04/29/2015,20:26:00,BRONX,,47,18-24,M,18-24,M
142528606,04/29/2015,18:13:00,BRONX,,46,,,45-64,F
142534998,04/29/2015,12:33:00,QUEENS,,113,,,25-44,M
142528604,04/29/2015,21:24:00,BROOKLYN,,76,,,25-44,M
142504469,04/28/2015,20:33:00,BRONX,,40,<18,M,18-24,M
142472724,04/27/2015,17:45:00,BRONX,,47,25-44,M,25-44,F
142472725,04/27/2015,20:27:00,BROOKLYN,,70,25-44,M,25-44,M
142451735,04/27/2015,01:00:00,BROOKLYN,,90,18-24,M,25-44,M
142472726,04/27/2015,23:00:00,BRONX,,41,25-44,M,18-24,M
142451735,04/27/2015,01:00:00,BROOKLYN,,90,<18,M,25-44,M
142472725,04/27/2015,20:27:00,BROOKLYN,,70,25-44,M,25-44,F
142472725,04/27/2015,20:27:00,BROOKLYN,,70,25-44,M,25-44,M
142472725,04/27/2015,20:27:00,BROOKLYN,,70,25-44,M,25-44,F
142432393,04/26/2015,02:55:00,QUEENS,,107,25-44,M,18-24,M
142432395,04/26/2015,14:00:00,BROOKLYN,,73,18-24,M,18-24,M
142432394,04/26/2015,03:20:00,BROOKLYN,,73,,,25-44,M
142432396,04/26/2015,13:50:00,MANHATTAN,,24,18-24,M,18-24,M
142444193,04/26/2015,18:43:00,BRONX,,44,,,25-44,M
142443716,04/26/2015,22:30:00,BROOKLYN,,75,18-24,M,25-44,M
142431624,04/25/2015,16:30:00,QUEENS,,114,18-24,M,18-24,M
142431626,04/25/2015,23:47:00,QUEENS,,103,,,25-44,M
142431624,04/25/2015,16:30:00,QUEENS,,114,18-24,M,25-44,M
142414703,04/25/2015,02:17:00,BROOKLYN,,75,25-44,M,25-44,M
142414016,04/24/2015,17:01:00,BROOKLYN,,79,18-24,M,<18,M
142414015,04/24/2015,16:48:00,BROOKLYN,,75,18-24,M,18-24,M
142331175,04/22/2015,00:43:00,QUEENS,,113,18-24,M,25-44,M
142324890,04/21/2015,15:36:00,BROOKLYN,,75,25-44,M,25-44,M
142324889,04/21/2015,21:46:00,BRONX,,48,,,18-24,M
142324358,04/21/2015,10:20:00,MANHATTAN,,32,25-44,M,25-44,M
142324357,04/21/2015,13:01:00,BROOKLYN,,75,25-44,M,18-24,M
142324891,04/21/2015,17:18:00,BROOKLYN,,88,,,25-44,M
142324890,04/21/2015,15:36:00,BROOKLYN,,75,18-24,F,25-44,M
142291973,04/20/2015,17:10:00,MANHATTAN,,23,25-44,M,25-44,M
142247969,04/19/2015,05:03:00,BRONX,,44,,,25-44,M
142247966,04/19/2015,00:09:00,BRONX,,41,,,25-44,M
142247968,04/19/2015,02:21:00,MANHATTAN,,23,18-24,M,18-24,M
142252960,04/19/2015,17:53:00,BRONX,,44,18-24,M,18-24,M
142262293,04/19/2015,19:14:00,BROOKLYN,,75,25-44,M,25-44,M
142247967,04/19/2015,02:05:00,BRONX,,47,1020,M,25-44,M
142247304,04/18/2015,22:00:00,BRONX,,44,,,18-24,M
142247300,04/18/2015,12:42:00,BROOKLYN,,73,<18,M,<18,M
142247297,04/18/2015,00:02:00,BROOKLYN,,77,,,18-24,F
142247302,04/18/2015,21:26:00,BROOKLYN,,61,,,25-44,M
142247303,04/18/2015,21:15:00,BRONX,,43,18-24,M,18-24,M
142247301,04/18/2015,21:31:00,BROOKLYN,,77,25-44,M,45-64,M
142247965,04/18/2015,22:45:00,BROOKLYN,,90,18-24,M,18-24,M
142247303,04/18/2015,21:15:00,BRONX,,43,18-24,M,45-64,M
142247298,04/18/2015,02:19:00,BROOKLYN,,75,18-24,M,18-24,M
142247964,04/18/2015,20:15:00,BRONX,,46,,,25-44,M
142247299,04/18/2015,04:40:00,BROOKLYN,,77,,,25-44,M
142247297,04/18/2015,00:02:00,BROOKLYN,,77,,,25-44,M
142247299,04/18/2015,04:40:00,BROOKLYN,,77,,,25-44,M
142247303,04/18/2015,21:15:00,BRONX,,43,18-24,M,<18,F
142246692,04/17/2015,13:24:00,QUEENS,,113,,,25-44,M
142247296,04/17/2015,20:15:00,BROOKLYN,,70,18-24,M,18-24,M
142262289,04/17/2015,08:26:00,BROOKLYN,,75,,,18-24,M
142262290,04/17/2015,19:09:00,BROOKLYN,,79,<18,M,<18,M
142262290,04/17/2015,19:09:00,BROOKLYN,,79,<18,M,<18,M
142246693,04/17/2015,20:15:00,BROOKLYN,,73,18-24,M,18-24,M
142169533,04/15/2015,20:30:00,BRONX,,43,25-44,M,18-24,M
142169534,04/15/2015,22:40:00,BRONX,,48,25-44,M,18-24,M
142169532,04/15/2015,10:22:00,BROOKLYN,,67,18-24,M,25-44,M
142169745,04/15/2015,23:02:00,QUEENS,,100,18-24,M,18-24,F
142169746,04/15/2015,06:21:00,BROOKLYN,,73,25-44,M,25-44,F
142141764,04/14/2015,18:50:00,BRONX,,40,18-24,M,<18,M
142141765,04/14/2015,17:52:00,QUEENS,,100,,,25-44,M
142096493,04/13/2015,16:05:00,BROOKLYN,,88,<18,M,18-24,M
142091388,04/13/2015,00:12:00,QUEENS,,113,,,18-24,M
142091389,04/13/2015,03:35:00,QUEENS,,115,25-44,M,25-44,M
142091382,04/12/2015,17:52:00,BROOKLYN,,79,18-24,M,25-44,F
142091384,04/12/2015,18:30:00,BRONX,,47,,,18-24,M
142091385,04/12/2015,21:00:00,BRONX,,43,25-44,M,25-44,F
142091382,04/12/2015,17:52:00,BROOKLYN,,79,18-24,M,18-24,M
142091387,04/12/2015,22:30:00,STATEN ISLAND,,120,18-24,M,<18,F
142091383,04/12/2015,18:09:00,BROOKLYN,,69,,,18-24,M
142091380,04/11/2015,02:43:00,MANHATTAN,,23,,,18-24,M
142091381,04/11/2015,20:15:00,BROOKLYN,,77,,,18-24,M
142091379,04/10/2015,20:31:00,BROOKLYN,,67,18-24,M,18-24,M
142091378,04/10/2015,18:11:00,BROOKLYN,,76,,,25-44,M
142091379,04/10/2015,20:31:00,BROOKLYN,,67,18-24,M,25-44,F
142091374,04/08/2015,20:10:00,MANHATTAN,,33,25-44,M,25-44,M
142091373,04/08/2015,21:01:00,BRONX,,46,45-64,M,25-44,M
142091373,04/08/2015,21:01:00,BRONX,,46,45-64,M,25-44,M
142091375,04/08/2015,22:50:00,MANHATTAN,,24,25-44,M,25-44,M
142091373,04/08/2015,21:01:00,BRONX,,46,18-24,M,25-44,M
142091373,04/08/2015,21:01:00,BRONX,,46,18-24,M,25-44,M
141955460,04/07/2015,16:09:00,MANHATTAN,,32,,,<18,M
141947990,04/07/2015,03:30:00,BROOKLYN,,70,,,25-44,M
141940431,04/06/2015,15:35:00,BRONX,,44,<18,M,18-24,M
141940431,04/06/2015,15:35:00,BRONX,,44,<18,M,18-24,M
141940431,04/06/2015,15:35:00,BRONX,,44,25-44,M,18-24,M
141941109,04/06/2015,20:00:00,BRONX,,44,,,25-44,M
141907722,04/05/2015,14:20:00,BROOKLYN,,79,,,<18,M
141913427,04/05/2015,22:03:00,BROOKLYN,,75,,,18-24,M
141913425,04/05/2015,03:20:00,BRONX,,46,18-24,M,18-24,M
141913424,04/05/2015,17:09:00,QUEENS,,114,25-44,M,25-44,M
141913428,04/04/2015,03:27:00,STATEN ISLAND,,122,25-44,M,18-24,F
141904329,04/04/2015,03:30:00,BRONX,,46,,,18-24,F
141903739,04/03/2015,21:35:00,BRONX,,52,18-24,M,25-44,M
141904327,04/03/2015,21:46:00,BROOKLYN,,73,,,25-44,M
141903738,04/03/2015,19:20:00,BRONX,,47,18-24,M,25-44,M
141799308,04/01/2015,01:19:00,BROOKLYN,,75,25-44,M,18-24,M
141824677,04/01/2015,11:00:00,BRONX,,43,,,25-44,M
141799308,04/01/2015,01:19:00,BROOKLYN,,75,25-44,M,45-64,F
141793435,03/31/2015,20:05:00,QUEENS,,104,65+,M,45-64,F
141793434,03/31/2015,16:55:00,BRONX,,47,25-44,M,45-64,M
141768993,03/31/2015,02:41:00,BRONX,,52,45-64,M,25-44,M
141769811,03/31/2015,01:40:00,QUEENS,,113,18-24,M,25-44,F
141793435,03/31/2015,20:05:00,QUEENS,,104,65+,M,25-44,F
141763521,03/30/2015,20:17:00,BROOKLYN,,75,,,18-24,M
141763519,03/30/2015,19:09:00,MANHATTAN,,28,,,18-24,M
141724980,03/29/2015,04:15:00,QUEENS,,110,,,25-44,M
141724979,03/28/2015,22:35:00,MANHATTAN,,9,,,25-44,M
141709935,03/28/2015,13:45:00,MANHATTAN,,30,25-44,M,45-64,M
141724978,03/28/2015,16:02:00,BROOKLYN,,73,65+,M,45-64,F
141707495,03/28/2015,04:07:00,BROOKLYN,,90,UNKNOWN,U,18-24,M
141707496,03/28/2015,03:48:00,BRONX,,50,,,18-24,M
141707494,03/27/2015,13:25:00,STATEN ISLAND,,120,,,18-24,M
141680565,03/26/2015,14:47:00,QUEENS,,113,25-44,M,25-44,M
141680565,03/26/2015,14:47:00,QUEENS,,113,25-44,F,25-44,M
141680564,03/26/2015,17:12:00,BRONX,,43,18-24,M,25-44,M
141680565,03/26/2015,14:47:00,QUEENS,,113,18-24,M,25-44,M
141680032,03/26/2015,13:59:00,BROOKLYN,,75,,,18-24,M
141651981,03/25/2015,12:25:00,BROOKLYN,,75,18-24,M,<18,M
141609254,03/24/2015,06:49:00,BROOKLYN,,61,25-44,M,25-44,M
141592103,03/23/2015,17:10:00,BROOKLYN,,70,18-24,M,18-24,M
141621958,03/23/2015,22:00:00,BROOKLYN,,81,,,25-44,M
141580602,03/23/2015,04:20:00,QUEENS,,106,18-24,M,25-44,M
141592103,03/23/2015,17:10:00,BROOKLYN,,70,18-24,M,18-24,M
141567321,03/23/2015,04:19:00,MANHATTAN,,34,,,18-24,M
141592103,03/23/2015,17:10:00,BROOKLYN,,70,<18,M,18-24,M
141592103,03/23/2015,17:10:00,BROOKLYN,,70,<18,M,18-24,M
141546979,03/22/2015,01:12:00,MANHATTAN,,24,<18,M,18-24,M
141562615,03/22/2015,02:00:00,QUEENS,,104,<18,F,18-24,M
141562036,03/22/2015,16:39:00,QUEENS,,100,18-24,M,<18,M
141562036,03/22/2015,16:39:00,QUEENS,,100,<18,M,<18,M
141546442,03/21/2015,15:45:00,BROOKLYN,,70,18-24,M,<18,F
141546978,03/21/2015,23:15:00,MANHATTAN,,26,25-44,M,25-44,M
141562613,03/21/2015,15:55:00,BROOKLYN,,70,,,18-24,M
141546978,03/21/2015,23:15:00,MANHATTAN,,26,65+,M,25-44,M
141546441,03/20/2015,18:05:00,BROOKLYN,,68,<18,M,<18,F
141503951,03/19/2015,00:47:00,BRONX,,49,25-44,F,18-24,M
141431203,03/17/2015,16:04:00,MANHATTAN,,25,<18,M,25-44,M
141435891,03/17/2015,15:45:00,BROOKLYN,,75,18-24,M,<18,M
141423000,03/16/2015,18:36:00,MANHATTAN,,32,18-24,M,65+,F
141423000,03/16/2015,18:36:00,MANHATTAN,,32,18-24,M,45-64,M
141397286,03/15/2015,05:15:00,BROOKLYN,,75,,,25-44,M
141401452,03/15/2015,15:47:00,MANHATTAN,,32,25-44,M,45-64,M
141397285,03/15/2015,02:15:00,QUEENS,,113,18-24,M,18-24,M
141397286,03/15/2015,05:15:00,BROOKLYN,,75,,,18-24,M
141397285,03/15/2015,02:15:00,QUEENS,,113,18-24,M,18-24,M
141392923,03/14/2015,19:46:00,BROOKLYN,,60,18-24,M,18-24,M
141392656,03/14/2015,03:26:00,BRONX,,41,,,18-24,M
141407013,03/14/2015,15:00:00,BROOKLYN,,76,,,18-24,M
141392923,03/14/2015,19:46:00,BROOKLYN,,60,25-44,M,18-24,M
141392657,03/14/2015,03:45:00,BRONX,,42,18-24,M,25-44,M
141392655,03/14/2015,01:50:00,BROOKLYN,,67,18-24,M,18-24,M
141392923,03/14/2015,19:46:00,BROOKLYN,,60,18-24,M,18-24,M
141406522,03/14/2015,01:09:00,QUEENS,,104,18-24,M,18-24,M
141377721,03/13/2015,01:15:00,BRONX,,47,25-44,M,25-44,M
141377721,03/13/2015,01:15:00,BRONX,,47,25-44,M,25-44,M
141377721,03/13/2015,01:15:00,BRONX,,47,25-44,M,25-44,M
141377721,03/13/2015,01:15:00,BRONX,,47,25-44,M,25-44,M
141377721,03/13/2015,01:15:00,BRONX,,47,25-44,F,25-44,M
141407014,03/13/2015,20:26:00,BRONX,,52,25-44,F,18-24,M
141377721,03/13/2015,01:15:00,BRONX,,47,25-44,F,25-44,M
141392654,03/13/2015,16:59:00,BROOKLYN,,67,18-24,M,18-24,M
141407014,03/13/2015,20:26:00,BRONX,,52,18-24,M,18-24,M
141407014,03/13/2015,20:26:00,BRONX,,52,<18,M,18-24,M
141358981,03/12/2015,01:23:00,BRONX,,47,,,25-44,M
141358980,03/12/2015,01:53:00,BROOKLYN,,77,,,45-64,F
141351410,03/11/2015,12:20:00,QUEENS,,100,25-44,M,25-44,M
141351409,03/11/2015,16:26:00,BROOKLYN,,71,,,25-44,M
141334179,03/10/2015,17:24:00,QUEENS,,107,18-24,M,25-44,M
141304492,03/09/2015,17:30:00,STATEN ISLAND,,121,25-44,M,18-24,F
141304492,03/09/2015,17:30:00,STATEN ISLAND,,121,18-24,M,18-24,F
141310963,03/09/2015,20:45:00,MANHATTAN,,9,18-24,M,18-24,M
141304492,03/09/2015,17:30:00,STATEN ISLAND,,121,18-24,M,18-24,F
141291071,03/08/2015,05:05:00,QUEENS,,113,25-44,M,18-24,M
141298010,03/08/2015,22:30:00,BRONX,,52,18-24,M,<18,M
141298010,03/08/2015,22:30:00,BRONX,,52,<18,M,<18,M
141291070,03/07/2015,23:36:00,BROOKLYN,,90,,,18-24,M
141370260,03/07/2015,03:00:00,BRONX,,41,,,25-44,M
141291069,03/07/2015,07:45:00,BRONX,,40,,,25-44,M
141298012,03/06/2015,14:51:00,QUEENS,,109,25-44,M,25-44,F
141298011,03/06/2015,12:45:00,QUEENS,,100,18-24,M,18-24,M
141265343,03/05/2015,15:44:00,BRONX,,43,18-24,M,25-44,M
141245447,03/04/2015,22:02:00,BRONX,,46,,,25-44,F
141236159,03/04/2015,00:45:00,BRONX,,49,25-44,M,25-44,M
141239717,03/04/2015,17:10:00,QUEENS,,106,18-24,M,18-24,M
141229711,03/03/2015,23:36:00,BRONX,,46,,,18-24,M
141216178,03/03/2015,00:03:00,STATEN ISLAND,,120,,,25-44,M
141229117,03/03/2015,16:42:00,BRONX,,43,18-24,M,18-24,M
141229710,03/03/2015,22:52:00,MANHATTAN,,25,18-24,M,25-44,M
141229710,03/03/2015,22:52:00,MANHATTAN,,25,25-44,M,25-44,M
141183927,03/01/2015,01:05:00,BRONX,,48,25-44,M,18-24,M
141183928,03/01/2015,04:42:00,BROOKLYN,,73,,,25-44,M
141183926,02/28/2015,23:55:00,BROOKLYN,,63,,,<18,M
141183925,02/28/2015,03:45:00,MANHATTAN,,33,18-24,M,18-24,M
141183590,02/27/2015,20:30:00,BRONX,,52,,,18-24,M
141166112,02/27/2015,16:20:00,BRONX,,42,18-24,M,18-24,M
141138986,02/25/2015,17:01:00,BROOKLYN,,76,,,18-24,M
141112709,02/24/2015,00:55:00,BRONX,,43,,,18-24,M
141114173,02/24/2015,10:00:00,BROOKLYN,,60,25-44,M,18-24,F
141108397,02/23/2015,16:39:00,MANHATTAN,,9,18-24,M,25-44,M
141108958,02/23/2015,23:40:00,BROOKLYN,,67,18-24,M,25-44,M
141091745,02/22/2015,22:48:00,BROOKLYN,,67,,,45-64,M
141091744,02/22/2015,18:30:00,BROOKLYN,,69,,,25-44,M
141092235,02/22/2015,23:21:00,BROOKLYN,,67,,,<18,M
141078846,02/21/2015,06:45:00,BROOKLYN,,67,25-44,M,45-64,F
141078487,02/21/2015,03:10:00,BROOKLYN,,81,18-24,M,25-44,M
141078488,02/21/2015,03:10:00,STATEN ISLAND,,120,,,25-44,M
141078845,02/21/2015,04:18:00,BROOKLYN,,61,25-44,M,25-44,M
141078847,02/21/2015,15:35:00,BROOKLYN,,71,,,18-24,M
141078486,02/20/2015,23:55:00,MANHATTAN,,32,,,25-44,M
141066511,02/20/2015,16:00:00,BROOKLYN,,67,,,25-44,M
141058910,02/19/2015,09:12:00,BROOKLYN,,75,,,18-24,M
141058911,02/19/2015,13:57:00,BROOKLYN,,88,18-24,M,18-24,M
141058912,02/19/2015,15:20:00,BRONX,,47,,,25-44,M
141042043,02/18/2015,18:02:00,BRONX,,46,18-24,M,<18,M
141157484,02/18/2015,12:00:00,BRONX,,41,,,18-24,M
141042044,02/18/2015,01:29:00,MANHATTAN,,10,25-44,M,18-24,M
141024728,02/17/2015,00:38:00,MANHATTAN,,34,18-24,M,18-24,M
141024728,02/17/2015,00:38:00,MANHATTAN,,34,25-44,M,18-24,M
141003780,02/16/2015,00:03:00,MANHATTAN,,23,,,18-24,M
141003370,02/16/2015,00:52:00,STATEN ISLAND,,121,18-24,M,45-64,M
141003371,02/16/2015,03:13:00,BRONX,,44,25-44,M,18-24,M
141003369,02/16/2015,01:45:00,STATEN ISLAND,,120,18-24,M,<18,M
140987178,02/15/2015,11:47:00,BROOKLYN,,94,25-44,M,25-44,M
140986606,02/15/2015,04:45:00,QUEENS,,113,25-44,M,18-24,M
140986607,02/14/2015,04:10:00,BROOKLYN,,75,,,25-44,M
140986608,02/13/2015,21:21:00,MANHATTAN,,30,,,18-24,M
140965517,02/13/2015,01:15:00,BROOKLYN,,71,25-44,M,18-24,F
140986609,02/13/2015,23:00:00,QUEENS,,102,,,25-44,M
140949282,02/12/2015,01:05:00,STATEN ISLAND,,120,25-44,M,18-24,M
140943397,02/11/2015,16:27:00,QUEENS,,101,,,25-44,M
140911030,02/09/2015,17:52:00,BRONX,,44,,,18-24,M
140911028,02/09/2015,21:26:00,BROOKLYN,,88,,,18-24,M
140883286,02/08/2015,04:47:00,BRONX,,46,25-44,M,25-44,F
140892841,02/08/2015,15:17:00,BRONX,,40,,,18-24,M
140879490,02/07/2015,07:20:00,QUEENS,,108,25-44,M,25-44,M
140883285,02/07/2015,21:30:00,BRONX,,44,,,18-24,M
140847883,02/05/2015,05:00:00,STATEN ISLAND,,120,18-24,M,18-24,M
140847884,02/05/2015,11:30:00,BROOKLYN,,90,,,45-64,M
140847027,02/05/2015,03:30:00,QUEENS,,106,25-44,M,18-24,M
140847027,02/05/2015,03:30:00,QUEENS,,106,18-24,F,18-24,M
140847882,02/05/2015,01:45:00,QUEENS,,102,,,25-44,M
140838895,02/04/2015,16:23:00,BROOKLYN,,88,18-24,M,18-24,M
140826839,02/04/2015,00:51:00,QUEENS,,100,18-24,M,25-44,M
140821311,02/03/2015,18:09:00,BROOKLYN,,75,<18,M,18-24,M
140821311,02/03/2015,18:09:00,BROOKLYN,,75,<18,M,18-24,M
140806570,02/02/2015,13:33:00,MANHATTAN,,33,18-24,M,18-24,M
140806570,02/02/2015,13:33:00,MANHATTAN,,33,<18,M,18-24,M
140791302,02/01/2015,04:00:00,BRONX,,49,,,18-24,M
140791304,02/01/2015,23:16:00,MANHATTAN,,30,18-24,M,18-24,M
140791301,02/01/2015,23:59:00,BRONX,,52,,,18-24,M
140787286,02/01/2015,00:05:00,BROOKLYN,,73,,,18-24,M
140791304,02/01/2015,23:16:00,MANHATTAN,,30,18-24,M,18-24,M
140791304,02/01/2015,23:16:00,MANHATTAN,,30,18-24,M,25-44,M
140791300,02/01/2015,23:12:00,BRONX,,45,,,25-44,F
140787287,02/01/2015,19:00:00,QUEENS,,105,18-24,M,18-24,M
140782575,02/01/2015,06:33:00,BROOKLYN,,75,45-64,M,25-44,M
140791304,02/01/2015,23:16:00,MANHATTAN,,30,18-24,M,18-24,F
140791304,02/01/2015,23:16:00,MANHATTAN,,30,18-24,M,18-24,F
140791304,02/01/2015,23:16:00,MANHATTAN,,30,18-24,M,25-44,M
140776406,01/31/2015,02:30:00,BROOKLYN,,90,18-24,M,18-24,M
140791303,01/31/2015,14:30:00,QUEENS,,114,45-64,M,25-44,M
140776407,01/31/2015,04:20:00,BROOKLYN,,77,,,45-64,M
140776404,01/30/2015,11:28:00,STATEN ISLAND,,120,18-24,M,25-44,M
140776405,01/30/2015,19:51:00,MANHATTAN,,32,18-24,M,45-64,F
140762084,01/30/2015,00:58:00,BRONX,,52,18-24,M,25-44,M
140776405,01/30/2015,19:51:00,MANHATTAN,,32,18-24,M,18-24,M
140742620,01/29/2015,01:53:00,BROOKLYN,,67,,,25-44,M
140758093,01/29/2015,17:50:00,BROOKLYN,,75,,,25-44,M
140727958,01/27/2015,14:45:00,BROOKLYN,,67,25-44,M,25-44,M
140727468,01/27/2015,17:43:00,BROOKLYN,,73,,,<18,M
140712011,01/26/2015,00:25:00,BRONX,,43,,,25-44,M
140707619,01/26/2015,17:35:00,BRONX,,44,,,18-24,M
140712010,01/26/2015,19:02:00,MANHATTAN,,7,,,18-24,M
140712011,01/26/2015,00:25:00,BRONX,,43,,,25-44,M
140697169,01/25/2015,14:43:00,MANHATTAN,,13,25-44,M,25-44,M
140697170,01/25/2015,23:19:00,QUEENS,,113,18-24,M,18-24,M
140697171,01/25/2015,19:34:00,BRONX,,46,18-24,M,25-44,M
140690269,01/25/2015,13:10:00,BROOKLYN,,73,18-24,M,18-24,M
140697172,01/25/2015,23:13:00,BROOKLYN,,75,,,25-44,M
140697171,01/25/2015,19:34:00,BRONX,,46,25-44,M,25-44,M
140697173,01/25/2015,23:34:00,BROOKLYN,,81,45-64,M,45-64,M
140697084,01/24/2015,05:40:00,QUEENS,,105,25-44,M,25-44,F
140688856,01/24/2015,18:38:00,BRONX,,42,18-24,M,<18,M
140697084,01/24/2015,05:40:00,QUEENS,,105,25-44,M,<18,F
140688856,01/24/2015,18:38:00,BRONX,,42,18-24,M,<18,M
140697084,01/24/2015,05:40:00,QUEENS,,105,25-44,M,25-44,F
140697084,01/24/2015,05:40:00,QUEENS,,105,25-44,M,45-64,F
140697084,01/24/2015,05:40:00,QUEENS,,105,25-44,M,45-64,F
140697084,01/24/2015,05:40:00,QUEENS,,105,25-44,M,<18,F
140688855,01/23/2015,21:47:00,BROOKLYN,,70,18-24,M,25-44,M
140670949,01/23/2015,12:26:00,BROOKLYN,,61,18-24,M,18-24,M
140663490,01/22/2015,19:30:00,BRONX,,47,,,18-24,M
140663491,01/22/2015,19:37:00,BROOKLYN,,75,18-24,M,18-24,M
140664095,01/22/2015,19:13:00,BRONX,,46,,,<18,M
140651189,01/22/2015,05:30:00,BRONX,,41,,,45-64,M
140643797,01/21/2015,22:47:00,BRONX,,43,25-44,M,25-44,M
140643797,01/21/2015,22:47:00,BRONX,,43,18-24,M,25-44,M
140643796,01/21/2015,22:47:00,MANHATTAN,,14,25-44,M,25-44,F
140628576,01/20/2015,14:48:00,BROOKLYN,,90,<18,M,<18,M
140628573,01/20/2015,15:00:00,QUEENS,,102,25-44,M,25-44,M
140616823,01/20/2015,15:00:00,BROOKLYN,,60,25-44,M,18-24,M
140628576,01/20/2015,14:48:00,BROOKLYN,,90,<18,M,<18,F
140628576,01/20/2015,14:48:00,BROOKLYN,,90,18-24,M,<18,F
140618709,01/20/2015,08:02:00,QUEENS,,100,25-44,M,25-44,M
140628572,01/20/2015,21:17:00,BRONX,,43,,,25-44,M
140628575,01/20/2015,22:15:00,STATEN ISLAND,,122,18-24,M,45-64,M
140628576,01/20/2015,14:48:00,BROOKLYN,,90,18-24,M,<18,M
140607122,01/19/2015,09:10:00,BROOKLYN,,67,,,18-24,M
140607695,01/19/2015,03:15:00,QUEENS,,102,,,25-44,M
140614192,01/19/2015,16:48:00,BROOKLYN,,73,,,25-44,M
140595789,01/18/2015,15:38:00,BRONX,,49,,,25-44,M
140591805,01/18/2015,00:43:00,MANHATTAN,,32,25-44,M,45-64,M
140600553,01/18/2015,22:00:00,BRONX,,44,18-24,M,18-24,M
140595788,01/18/2015,13:54:00,BROOKLYN,,81,,,25-44,M
140591806,01/18/2015,04:26:00,BROOKLYN,,69,<18,M,45-64,M
140591804,01/17/2015,18:20:00,BROOKLYN,,75,25-44,M,25-44,M
140591803,01/17/2015,07:00:00,BRONX,,46,25-44,M,25-44,M
140591802,01/17/2015,01:42:00,MANHATTAN,,30,25-44,M,25-44,M
140591801,01/16/2015,21:50:00,QUEENS,,114,18-24,M,18-24,M
140591801,01/16/2015,21:50:00,QUEENS,,114,18-24,M,18-24,M
140555114,01/15/2015,03:59:00,QUEENS,,106,18-24,M,25-44,M
140555114,01/15/2015,03:59:00,QUEENS,,106,18-24,M,25-44,M
140552445,01/14/2015,23:00:00,QUEENS,,105,,,25-44,M
140551765,01/14/2015,19:57:00,MANHATTAN,,33,,,25-44,M
140539963,01/14/2015,00:55:00,QUEENS,,113,18-24,M,25-44,M
140539962,01/14/2015,03:15:00,BROOKLYN,,69,,,25-44,M
140525793,01/13/2015,02:00:00,QUEENS,,112,,,25-44,M
140522694,01/12/2015,17:00:00,BROOKLYN,,71,,,25-44,M
140522803,01/12/2015,22:07:00,BROOKLYN,,60,,,25-44,M
140522692,01/12/2015,10:06:00,BROOKLYN,,67,18-24,M,25-44,M
140515809,01/12/2015,07:27:00,BROOKLYN,,90,,,18-24,M
140522804,01/12/2015,22:20:00,BRONX,,40,18-24,M,18-24,M
140522804,01/12/2015,22:20:00,BRONX,,40,25-44,M,18-24,M
140514050,01/12/2015,04:49:00,BROOKLYN,,77,,,25-44,M
140509775,01/11/2015,13:05:00,BROOKLYN,,63,,,<18,M
140509775,01/11/2015,13:05:00,BROOKLYN,,63,,,18-24,M
140509775,01/11/2015,13:05:00,BROOKLYN,,63,,,18-24,M
140509775,01/11/2015,13:05:00,BROOKLYN,,63,,,<18,M
140501475,01/11/2015,01:43:00,QUEENS,,102,,,18-24,M
140509776,01/11/2015,14:20:00,BROOKLYN,,73,,,18-24,M
140501476,01/11/2015,04:03:00,BROOKLYN,,81,,,18-24,M
140501474,01/11/2015,02:56:00,MANHATTAN,,32,18-24,M,25-44,M
140509861,01/11/2015,22:07:00,BRONX,,43,<18,M,25-44,M
140509774,01/10/2015,02:25:00,QUEENS,,101,,,25-44,M
140501472,01/10/2015,01:15:00,BRONX,,46,,,<18,M
140501473,01/10/2015,05:45:00,BRONX,,42,18-24,M,18-24,M
140486218,01/09/2015,14:26:00,STATEN ISLAND,,121,18-24,M,18-24,F
140470050,01/08/2015,03:57:00,BRONX,,49,,,18-24,M
140480086,01/08/2015,17:30:00,BROOKLYN,,77,18-24,M,18-24,M
140466125,01/07/2015,11:55:00,BRONX,,43,25-44,M,45-64,M
140466125,01/07/2015,11:55:00,BRONX,,43,18-24,M,45-64,M
140452041,01/06/2015,19:34:00,BROOKLYN,,63,,,18-24,M
140452154,01/06/2015,22:05:00,QUEENS,,106,18-24,M,18-24,M
140452154,01/06/2015,22:05:00,QUEENS,,106,25-44,M,18-24,M
